"femaDeclarationString","disasterNumber","state","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate","tribalRequest","fipsStateCode","fipsCountyCode","placeCode","designatedArea","declarationRequestNumber","lastIAFilingDate","lastRefresh","hash","id","latitude","longitude","declarationYear","declarationMonth"
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,27,99027,"DeSoto (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","acea2cef1e3a0307caac180be05df5ba24a7862c","043cb10c-839d-4b63-b0b0-f2271da80d2d",27.2142078,-81.7787021,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,29,99029,"Dixie (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","c6cd174a87ad7a150ad4341dd9700310a7ecf37f","2fdc83ac-2c4f-4c2a-8ee2-74f81692e5a2",29.5207227,-83.1649001,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,31,99031,"Duval (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","2f11d44e66e9b8fa9622b928ea693be9e2977fc7","1ddd1a54-9211-4277-9585-1ff5b015443f",30.3500511,-81.6035062,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,37,99037,"Franklin (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","e5e5232a552e80b91389944a2b381464d1636dcc","371f5c35-95e8-4a74-8565-15927ad1ce4f",29.7817695,-84.8567932,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,39,99039,"Gadsden (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","25558f5c74352bdea97fbb7a36a4bc815c71e369","d084e742-f538-4d95-8d51-e2ac9a07bea0",30.5562947,-84.6479124,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,41,99041,"Gilchrist (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","e5a0282681ba7d5c9ef8812d1d5a5e18e3264e15","0c2e3347-9cb7-4bd8-ac4d-d0978c2a212f",29.6871128,-82.820974,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,43,99043,"Glades (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","e69fcb7351062ee334ad654207095bb2cf79d9c8","4813d519-6a30-4689-b9a7-0a8c0a4aa0e4",26.984415,-81.0754657,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,45,99045,"Gulf (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","257a3042ee5cb8cbc53f9ec87be1318708d2fea5","e025c228-4e47-4fec-9464-3f78e84f240c",29.9342893,-85.2308414,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,47,99047,"Hamilton (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","e9e4893e11cac2aa210c462943147aa818ed2d2d","1a686332-5ef5-430b-8bfd-99ca4e5b23b6",30.4755958,-82.9501558,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,49,99049,"Hardee (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","d98c71af215f72001b5e539d80c81092684b5a33","914e4d56-6f0e-47e3-92a9-c5b50465ab9f",27.4501733,-81.8224362,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,51,99051,"Hendry (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","f899ee86522486f5027ff58064425c28d5558e2f","c6856dd9-d677-46b9-b4d3-8a75cf28b55a",26.6105319,-81.0754657,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,53,99053,"Hernando (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","7d152faad3f67016da786bc421b391ae192d7c29","201b3887-b945-47b6-b515-e984598871c4",28.5578826,-82.4752757,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,55,99055,"Highlands (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","d178ddf50faa16d07972a8512604a7235dec87bb","8c8de8dd-809d-499c-b514-272f6a02ea1d",27.3688418,-81.2518833,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,57,99057,"Hillsborough (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","6090c0394f894b88b3d02c5ecb938c1da589399e","42b0a53d-5cab-4e03-b0a4-a26ef14e5acb",27.9903597,-82.3017728,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,59,99059,"Holmes (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","267aff3aadd757ffcab0cd574b68f0d29d849417","00f0432a-0f48-4294-8fee-2480156389b3",30.8740806,-85.80766,2022,12
"DR-4501-GA",4501,"GA","DR","2020-03-29T00:00:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T00:00:00.000Z","2023-05-11T00:00:00.000Z","",0,13,5,99005,"Bacon (County)",20097,"2025-09-30T00:00:00.000Z","2023-06-26T16:01:24.896Z","7281f26ae7ac371befae93deacf52c7b9a26fe4f","536f5158-b7dc-4c22-8938-3029d0c89286",31.5412085,-82.4319405,2020,3
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,61,99061,"Indian River (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","195505b6aa1efda8600c2241b2a32a1942567411","bfe5cb55-4164-4f3d-998d-f2f523b2118c",27.7044979,-80.460581,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,63,99063,"Jackson (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","f8e248ed48033964892231bbb7b1432b98ca6785","59e6100d-79e1-4713-9476-824119070603",30.7150882,-85.1894045,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,65,99065,"Jefferson (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","1dfe34290d7804959a52d140090fc9472e80dba4","820bb21e-817d-4b46-a5c4-dcd6c82aed58",30.4311978,-83.8897057,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,67,99067,"Lafayette (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","97876cfde99a103469ad610c5d8ab99dfca071d4","9a110682-4cd4-45fa-a39a-9b935f546bd0",30.0299573,-83.2077645,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,71,99071,"Lee (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","b55a051be5309649d9ff7185b1332b14e11ccd6d","a11547ba-cb1a-4661-8d72-20fde3823bf5",26.6630286,-81.9534815,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,73,99073,"Leon (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","651fc0dddacb6a6d19106f43a6928248df5e36d3","322f922e-f79a-427c-ad41-3387dbfb615e",30.4906177,-84.1857115,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,75,99075,"Levy (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","7d3728d4708579b198f4ec6d2c7f4e3099997fab","ff4782ad-0e5f-4cca-ba5d-8384b0ed3e49",29.3178545,-82.820974,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,77,99077,"Liberty (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","d8d430777065caec92243721d8c57aa9829471a8","59f1b869-50b2-4ae0-a075-72e7f0f4f375",30.5329083,-84.7726987,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,79,99079,"Madison (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","89c14606cf8122e5ca7f19580ef468c6202e2f3e","8a6c7bb9-7b89-4005-8e61-9c0b2d33244d",30.4586334,-83.5070203,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,81,99081,"Manatee (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","a8451b0fcdc40a3dd0fb66ea6e34966d470764d2","33345aa4-9435-49f9-ba48-01dc9cfdedb2",27.4799195,-82.345189,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,83,99083,"Marion (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","cfb42636c62748c044499a919bd6250ec8c023c2","87d15a5f-3dab-418a-b74a-4fbc179afc66",29.2787765,-82.12784,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,85,99085,"Martin (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","dbc4c99de2c4e9ec84a200739c0def16e06fae4f","abfe6d45-06a2-4c6b-af9e-e2bee82c86ba",27.0804935,-80.4103957,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,86,99086,"Miami-Dade (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","90e2edb234e8848ffd404e86837a4cb90fb5505c","953779eb-f2c7-4978-a718-6bb20d9f0362",25.782642,-80.1305143,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,89,99089,"Nassau (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","1947416400fbfab3cfe3a765c0721f0a7a34eb5e","70f9bce1-c2e2-4284-bf3c-f6cc3c07fb3e",30.5927334,-81.8224362,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,93,99093,"Okeechobee (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","06a006d8d4b593879670db1eb451ad3fcd83bd5d","90d1f5e4-4db1-48a2-b466-62dd8bf9d9fd",27.3462015,-80.8986502,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,95,99095,"Orange (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","1ab339cbf1724d77cf62733239289a641e8d9ed3","96741bac-cd45-44c4-b8a8-e4ec86871194",28.4844995,-81.2518833,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,97,99097,"Osceola (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","0f89945b1ebe7838cd1bd44745f4caa6cd35cc39","44a87838-ba8e-435b-8e35-e76c4e97749d",28.2468043,-81.269928,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,99,99099,"Palm Beach (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","fd651d1bc6cf391727790d1f7668c4862d799ccd","de98c7df-9a17-4886-bbe8-62c2be8df432",26.6514503,-80.2767327,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,101,99101,"Pasco (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","53508276bbbd0f173fa44aaeebe7c5dfbe78dfb7","3aba888d-039e-48b9-9eae-90b503f18149",28.3232418,-82.4319405,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,103,99103,"Pinellas (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","c34f2a31d63ea4d35e0dba2c6d27dc9a38b8e564","44be3787-570c-47f4-a78d-80cd018cea80",27.876394,-82.7778579,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,105,99105,"Polk (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","46f7f375520752a4f3e53fb9075c573cbe8cbebb","c9402f2a-9ae3-45f2-9b6a-144977c79a69",27.8617347,-81.6911559,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,111,99111,"St. Lucie (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","76adbdce494821b1745476daa684419f501e135d","9bb670d1-f826-4b90-82eb-97316f6ac8fd",27.3225563,-80.543845,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,115,99115,"Sarasota (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","b911751e83f1dfe33d41d80eb9e777f1848a8450","a86967a9-3031-4ae2-9756-6a1f374b3f74",27.1995986,-82.345189,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,117,99117,"Seminole (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","f21eddaadcd136ab92a93b60599adeb0ccf80f3b","ba074986-0ce9-4bfe-a1df-16713ccaf986",28.7131688,-81.2078164,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,119,99119,"Sumter (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","f057e31234c4c3abe65bbfa7a8ff9a642cf54dcc","e0bbb08d-d9f0-4467-9b3b-b93c56912592",28.6747526,-82.0842901,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,121,99121,"Suwannee (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","a2b3248d1b0546bcc697f87abf23874223f9e7c9","0553f55f-0350-4e00-9c8f-69c45e46f243",30.1888049,-82.9986757,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,123,99123,"Taylor (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","a2cb1fd17b0155c55aeca1b347129257568617b3","f4afc023-8980-46a8-8e0d-e15e48794711",30.0993767,-83.6773928,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,125,99125,"Union (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","c96e2398b3261709b86ccb4699fed8a5c21c7600","5d4e37c8-6a05-4ccd-8261-7148c11df8ca",30.0745112,-82.345189,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,129,99129,"Wakulla (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","c8559ae56fcfcb2360de98f150d86b5b4fa6976d","713fa817-9cee-4e38-8709-d4255c350be5",30.1301689,-84.3542049,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",0,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,133,99133,"Washington (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","3d8bddff0d859c11047668e39021a44526365cf9","42834ef9-aa50-49ac-a86d-233de8567405",30.548737,-85.684578,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",1,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,9,99009,"Brevard (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","86c4dab37ec6a059c92e3b1355e749781fa5db06","b20b9f56-fdd7-4573-89f5-3b5c26380ef6",28.263933,-80.7214417,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",1,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,35,99035,"Flagler (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","762c503a783c6daf0d09745a15c697106ef2f237","54433c18-7f3e-499d-bb07-3ef4dd246a76",29.4086072,-81.2518833,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",1,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,69,99069,"Lake (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","11ae86c755b09d51eca87c99f3e0ccd0b8ea79db","28fa3258-942a-4182-a4c1-e84466d77522",28.702847,-81.7787021,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",1,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,107,99107,"Putnam (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","143fd14fa002da0ee04919b35419f959fc737138","e7b7d9d4-6f7e-4f76-a714-44bbe123ae2a",29.6265157,-81.7787021,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",1,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,109,99109,"St. Johns (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","f612513296e77daa2a555ccd9d7b6781af995c92","4dafaa30-5556-479d-b0a4-ea94433f7a7f",29.9719419,-81.4278984,2022,12
"DR-4680-FL",4680,"FL","DR","2022-12-13T00:00:00.000Z",2023,"Hurricane","HURRICANE NICOLE",1,0,1,1,"2022-11-07T00:00:00.000Z","2022-11-30T00:00:00.000Z","",0,12,127,99127,"Volusia (County)",22104,"2023-02-13T00:00:00.000Z","2023-05-22T03:41:22.800Z","904e3de59d24bf3c072bf63b72971da1f31b36b0","2f60e24f-9935-492f-9dc9-25b7547437b2",29.0279842,-81.0754657,2022,12
"DR-4679-WV",4679,"WV","DR","2022-11-28T00:00:00.000Z",2023,"Severe Storm","SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2022-08-14T00:00:00.000Z","2022-08-15T00:00:00.000Z","",0,54,19,99019,"Fayette (County)",22096,"","2023-05-22T03:41:22.800Z","ee161786f93c8b5dd0015bce73327f2fb63e024e","324a6644-1043-4a89-968d-dea99f8b3387",37.9738247,-81.1424657,2022,11
"DR-4678-WV",4678,"WV","DR","2022-11-28T00:00:00.000Z",2023,"Flood","SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2022-07-12T00:00:00.000Z","2022-07-13T00:00:00.000Z","",0,54,47,99047,"McDowell (County)",22093,"","2023-05-22T03:41:22.800Z","949217de3f9f787a599d2a073a03155465478ddf","ee1ebd10-f354-4292-a761-f86f732cf519",37.3860467,-81.647344,2022,11
"DR-4677-SC",4677,"SC","DR","2022-11-21T00:00:00.000Z",2023,"Hurricane","HURRICANE IAN",0,0,1,1,"2022-09-25T00:00:00.000Z","2022-10-04T00:00:00.000Z","",0,45,1,99001,"Abbeville (County)",22099,"2023-01-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","d81891c3360ed3a917855bff52ded7f7f55966ee","808bf26f-02b5-4a11-aa79-32cef54f5e37",34.1657636,-82.3826649,2022,11
"DR-4677-SC",4677,"SC","DR","2022-11-21T00:00:00.000Z",2023,"Hurricane","HURRICANE IAN",0,0,1,1,"2022-09-25T00:00:00.000Z","2022-10-04T00:00:00.000Z","",0,45,3,99003,"Aiken (County)",22099,"2023-01-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","a2e5178cfc1aaa8c65e5f70bbf9d2367012dad72","63831eec-1ca3-47dd-92d7-696748cc90ff",33.6005783,-81.6035062,2022,11
"DR-4677-SC",4677,"SC","DR","2022-11-21T00:00:00.000Z",2023,"Hurricane","HURRICANE IAN",0,0,1,1,"2022-09-25T00:00:00.000Z","2022-10-04T00:00:00.000Z","",0,45,5,99005,"Allendale (County)",22099,"2023-01-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","4c7a87080c836ecc505f146e56fd77acdaaf8eb1","379909df-9e19-48f6-a3ba-575513baaf4f",33.0059695,-81.3839326,2022,11
"DR-4677-SC",4677,"SC","DR","2022-11-21T00:00:00.000Z",2023,"Hurricane","HURRICANE IAN",0,0,1,1,"2022-09-25T00:00:00.000Z","2022-10-04T00:00:00.000Z","",0,45,7,99007,"Anderson (County)",22099,"2023-01-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","24ddf323bd1d4f72835a4338b01dcb86af983d9b","77392796-c305-4d8f-b7dc-688a93bda259",34.5528328,-82.6483442,2022,11
"DR-4677-SC",4677,"SC","DR","2022-11-21T00:00:00.000Z",2023,"Hurricane","HURRICANE IAN",0,0,1,1,"2022-09-25T00:00:00.000Z","2022-10-04T00:00:00.000Z","",0,45,9,99009,"Bamberg (County)",22099,"2023-01-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","b33ed566af810756c12d01fb3699d4b4a30e3c1b","64098382-2112-4470-934d-26e67f7c9355",33.2074402,-81.0754657,2022,11
